age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,y
45,admin.,married,high.school,unknown,no,yes,telephone,jul,mon,55,1,nonexistent,no
28,services,single,basic.9y,no,yes,no,telephone,may,fri,148,2,nonexistent,no
27,admin.,single,high.school,no,yes,no,cellular,may,fri,340,1,failure,no
26,technician,single,university.degree,no,yes,no,telephone,may,mon,174,1,nonexistent,no
26,admin.,married,university.degree,no,yes,no,cellular,apr,mon,137,1,failure,no
32,management,single,university.degree,no,yes,no,cellular,mar,tue,106,1,nonexistent,yes
30,admin.,single,university.degree,no,no,yes,cellular,aug,thu,185,4,nonexistent,no
33,admin.,married,high.school,unknown,no,no,cellular,apr,fri,220,5,nonexistent,no
49,blue-collar,married,high.school,unknown,yes,no,cellular,aug,thu,238,2,nonexistent,no
53,retired,married,basic.4y,unknown,yes,no,telephone,may,thu,217,2,nonexistent,no
43,unemployed,married,high.school,no,no,no,cellular,aug,thu,319,4,success,no
33,technician,married,professional.course,no,yes,no,cellular,may,wed,318,1,failure,no
31,technician,single,university.degree,no,yes,no,cellular,nov,thu,137,5,nonexistent,no
40,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,146,2,nonexistent,no
55,admin.,married,professional.course,no,yes,yes,cellular,sep,thu,261,1,success,yes
45,admin.,married,high.school,no,no,no,telephone,may,tue,165,2,nonexistent,no
34,services,married,high.school,no,no,no,telephone,may,thu,550,2,nonexistent,yes
44,technician,married,high.school,no,yes,no,cellular,jul,wed,82,1,nonexistent,no
36,admin.,single,university.degree,no,yes,no,telephone,jul,thu,36,5,nonexistent,no
35,admin.,married,university.degree,no,yes,yes,cellular,jul,tue,82,5,nonexistent,no
55,retired,married,basic.6y,no,yes,yes,telephone,jun,fri,37,3,nonexistent,no
26,services,married,high.school,no,no,no,cellular,may,thu,112,2,nonexistent,no
29,self-employed,married,university.degree,no,no,no,cellular,mar,wed,74,1,nonexistent,no
53,management,married,basic.4y,no,yes,no,cellular,nov,wed,107,2,nonexistent,no
38,admin.,single,professional.course,no,no,no,telephone,may,mon,160,1,nonexistent,no
32,admin.,single,university.degree,no,no,no,telephone,may,wed,550,2,nonexistent,no
34,technician,single,university.degree,no,yes,no,cellular,nov,thu,354,2,nonexistent,no
50,entrepreneur,married,university.degree,no,no,no,cellular,nov,mon,408,1,failure,no
41,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,313,4,nonexistent,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,245,2,nonexistent,no
48,blue-collar,married,basic.6y,unknown,no,no,telephone,jul,thu,256,3,nonexistent,no
37,technician,divorced,professional.course,no,yes,yes,telephone,may,wed,36,5,nonexistent,no
40,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,220,2,nonexistent,no
55,retired,divorced,basic.4y,unknown,no,yes,telephone,jun,fri,36,3,nonexistent,no
51,management,married,university.degree,no,no,no,telephone,mar,wed,36,1,nonexistent,no
39,unemployed,married,professional.course,no,yes,no,cellular,nov,mon,483,1,failure,no
28,blue-collar,married,professional.course,unknown,yes,no,cellular,may,wed,550,5,failure,no
54,management,married,university.degree,no,no,no,telephone,apr,thu,107,1,success,no
55,retired,married,basic.4y,no,no,no,cellular,oct,mon,82,1,nonexistent,no
26,student,single,university.degree,unknown,yes,no,cellular,jul,thu,36,3,nonexistent,no
46,unknown,married,basic.4y,unknown,yes,no,telephone,jun,mon,36,1,nonexistent,no
43,unknown,married,high.school,unknown,no,no,telephone,may,wed,463,1,nonexistent,no
48,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,thu,429,2,nonexistent,no
46,admin.,married,high.school,no,yes,no,cellular,aug,thu,82,3,nonexistent,no
55,management,divorced,basic.6y,unknown,yes,yes,cellular,jul,wed,124,2,nonexistent,no
44,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,tue,550,1,nonexistent,no
31,services,single,high.school,no,yes,no,cellular,jul,thu,48,3,nonexistent,no
55,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,247,3,nonexistent,no
32,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,253,3,nonexistent,no
54,technician,single,high.school,no,yes,no,cellular,nov,fri,36,2,nonexistent,no
44,unemployed,divorced,basic.9y,no,no,no,cellular,apr,wed,114,1,nonexistent,no
54,technician,married,basic.9y,no,no,no,telephone,may,thu,207,3,nonexistent,no
38,services,married,high.school,no,yes,no,cellular,jul,fri,47,1,nonexistent,no
45,services,married,high.school,unknown,yes,no,cellular,aug,thu,149,1,nonexistent,no
44,management,single,university.degree,unknown,no,no,telephone,jun,fri,215,1,nonexistent,no
51,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,550,3,nonexistent,yes
42,services,married,professional.course,no,yes,yes,cellular,nov,wed,120,1,nonexistent,no
33,technician,single,high.school,no,yes,no,cellular,aug,mon,104,2,nonexistent,no
37,unemployed,single,university.degree,no,no,no,cellular,nov,thu,212,2,nonexistent,no
34,technician,married,high.school,unknown,no,no,cellular,aug,tue,256,1,nonexistent,no
35,admin.,single,basic.6y,no,yes,no,telephone,may,thu,210,2,nonexistent,no
55,retired,married,basic.9y,unknown,yes,no,cellular,aug,tue,464,2,nonexistent,no
46,services,married,high.school,unknown,no,no,telephone,may,thu,79,2,nonexistent,no
38,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,fri,144,4,nonexistent,no
34,management,single,university.degree,no,no,yes,cellular,may,wed,136,5,nonexistent,no
39,blue-collar,married,basic.9y,unknown,no,no,cellular,may,fri,143,2,nonexistent,no
35,blue-collar,married,basic.6y,no,yes,yes,telephone,may,wed,305,3,nonexistent,no
48,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,550,1,nonexistent,no
51,admin.,married,high.school,no,no,no,cellular,may,tue,40,4,nonexistent,no
26,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,550,5,nonexistent,yes
55,retired,married,university.degree,no,no,no,telephone,apr,mon,227,3,nonexistent,no
55,admin.,married,university.degree,no,no,no,cellular,sep,tue,39,1,nonexistent,no
43,entrepreneur,married,university.degree,no,no,yes,cellular,jul,fri,250,3,nonexistent,no
41,self-employed,divorced,university.degree,no,no,no,cellular,jul,thu,81,5,nonexistent,no
39,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,44,1,failure,no
48,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,78,3,nonexistent,no
29,technician,married,university.degree,no,no,no,cellular,jun,wed,150,2,nonexistent,no
26,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,60,1,nonexistent,no
38,admin.,married,high.school,no,unknown,unknown,telephone,may,tue,145,2,nonexistent,no
30,blue-collar,single,university.degree,no,yes,yes,cellular,mar,fri,166,2,nonexistent,no
55,retired,married,basic.4y,no,yes,no,telephone,apr,tue,137,2,nonexistent,yes
38,housemaid,married,high.school,no,yes,no,cellular,jul,thu,108,2,nonexistent,no
44,entrepreneur,divorced,basic.4y,no,no,no,cellular,jul,fri,170,2,nonexistent,no
33,services,married,high.school,no,no,no,telephone,jun,fri,59,4,nonexistent,no
34,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,86,2,nonexistent,no
31,technician,single,university.degree,no,no,no,telephone,may,tue,47,3,nonexistent,no
38,admin.,married,basic.6y,no,no,yes,telephone,nov,mon,204,2,nonexistent,no
36,technician,married,university.degree,no,yes,no,telephone,jun,mon,78,2,nonexistent,no
39,services,married,unknown,unknown,no,no,telephone,may,tue,191,1,nonexistent,no
41,unemployed,divorced,university.degree,unknown,yes,no,cellular,aug,thu,122,1,nonexistent,no
31,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,550,3,nonexistent,yes
37,blue-collar,married,high.school,no,no,no,telephone,jun,tue,138,3,nonexistent,no
29,admin.,married,basic.9y,no,yes,no,cellular,jul,fri,273,3,nonexistent,no
33,services,married,high.school,no,no,no,telephone,nov,tue,158,1,nonexistent,yes
40,technician,single,university.degree,no,no,no,cellular,nov,fri,124,4,failure,no
35,services,single,high.school,no,no,yes,cellular,may,thu,184,1,failure,no
51,admin.,married,basic.4y,unknown,no,no,cellular,may,tue,142,1,failure,no
51,technician,married,professional.course,no,yes,no,cellular,sep,mon,550,2,failure,yes
34,admin.,married,university.degree,no,no,no,cellular,jul,wed,550,2,nonexistent,yes
30,services,married,university.degree,no,yes,no,telephone,may,wed,425,5,nonexistent,no
35,management,married,high.school,no,yes,no,telephone,nov,tue,159,1,nonexistent,no
55,technician,married,unknown,no,yes,no,telephone,jun,fri,471,2,nonexistent,no
55,retired,married,professional.course,unknown,no,no,telephone,jun,fri,74,5,nonexistent,no
35,unemployed,divorced,high.school,unknown,yes,no,telephone,jun,mon,51,1,nonexistent,no
32,admin.,single,university.degree,no,no,no,cellular,jul,mon,79,2,nonexistent,no
31,technician,single,university.degree,no,no,no,cellular,jul,thu,305,1,nonexistent,no
53,technician,divorced,university.degree,no,yes,no,cellular,may,wed,167,1,failure,no
43,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,mon,225,1,nonexistent,no
32,admin.,married,basic.9y,no,no,no,cellular,jul,mon,77,2,nonexistent,no
44,unemployed,married,high.school,no,yes,no,cellular,aug,thu,143,1,success,no
29,management,single,university.degree,no,yes,yes,telephone,may,mon,207,3,nonexistent,no
33,housemaid,unknown,university.degree,no,no,no,cellular,jun,tue,77,3,nonexistent,no
45,blue-collar,married,basic.9y,no,yes,no,cellular,mar,tue,550,1,nonexistent,no
38,admin.,married,basic.9y,no,no,yes,telephone,jun,tue,404,4,nonexistent,no
32,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,421,2,nonexistent,no
30,blue-collar,single,basic.6y,no,no,no,cellular,may,thu,159,1,failure,no
34,student,single,university.degree,no,no,no,cellular,aug,thu,387,1,nonexistent,no
55,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,78,2,nonexistent,no
29,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,481,2,nonexistent,yes
39,entrepreneur,single,basic.6y,no,no,no,telephone,jun,thu,550,2,nonexistent,yes
55,admin.,married,basic.9y,unknown,yes,no,cellular,aug,fri,42,1,nonexistent,no
33,blue-collar,married,professional.course,no,no,no,telephone,may,mon,53,1,nonexistent,no
39,technician,married,professional.course,no,no,no,telephone,may,thu,36,1,nonexistent,no
43,technician,married,university.degree,unknown,no,no,telephone,may,thu,84,2,nonexistent,no
33,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,thu,550,5,nonexistent,yes
43,services,married,high.school,no,yes,no,telephone,aug,tue,329,1,nonexistent,no
26,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,550,1,nonexistent,yes
26,services,married,high.school,no,yes,yes,cellular,jul,mon,114,2,nonexistent,no
48,blue-collar,married,unknown,unknown,no,no,telephone,jun,mon,136,5,nonexistent,no
51,blue-collar,married,basic.4y,no,no,yes,telephone,may,fri,550,4,nonexistent,no
55,services,married,unknown,no,no,no,telephone,may,wed,283,1,nonexistent,no
38,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,161,1,failure,no
41,services,married,high.school,no,no,no,cellular,apr,mon,319,2,failure,no
27,technician,single,high.school,no,yes,no,telephone,may,thu,43,2,nonexistent,no
51,admin.,single,basic.6y,no,no,no,telephone,jun,thu,202,1,nonexistent,no
46,blue-collar,married,basic.9y,unknown,yes,yes,cellular,jul,mon,194,3,nonexistent,no
47,housemaid,divorced,basic.4y,unknown,no,no,cellular,jul,mon,255,1,nonexistent,no
45,admin.,married,university.degree,no,yes,no,cellular,jul,wed,103,4,nonexistent,no
51,retired,divorced,university.degree,no,yes,yes,telephone,jun,tue,342,3,nonexistent,no
42,self-employed,married,university.degree,no,no,no,telephone,may,wed,518,2,nonexistent,no
40,admin.,married,university.degree,no,yes,no,cellular,aug,mon,366,3,nonexistent,yes
40,admin.,married,university.degree,unknown,yes,yes,telephone,may,mon,183,5,nonexistent,no
44,blue-collar,married,basic.6y,no,no,no,cellular,nov,wed,312,3,nonexistent,no
50,admin.,married,high.school,no,no,yes,telephone,may,wed,49,1,nonexistent,no
41,admin.,single,high.school,no,no,no,telephone,may,mon,168,1,nonexistent,no
29,services,single,basic.9y,no,no,no,telephone,may,thu,159,2,nonexistent,no
31,admin.,married,university.degree,no,no,yes,cellular,aug,mon,36,5,nonexistent,no
49,management,married,university.degree,no,no,no,telephone,jun,mon,202,1,nonexistent,no
47,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,234,2,failure,no
33,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,283,2,nonexistent,no
42,self-employed,single,professional.course,no,yes,no,telephone,jul,thu,171,3,nonexistent,no
51,services,married,high.school,unknown,no,no,cellular,apr,thu,278,3,nonexistent,no
52,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,437,1,failure,no
32,technician,single,university.degree,no,no,no,cellular,jul,fri,125,1,success,no
44,admin.,married,university.degree,no,yes,yes,cellular,apr,fri,274,1,nonexistent,no
50,entrepreneur,divorced,university.degree,no,yes,no,telephone,oct,tue,550,5,success,yes
29,technician,single,university.degree,no,no,no,telephone,nov,mon,360,1,success,yes
41,management,married,high.school,no,yes,no,telephone,jun,mon,440,1,nonexistent,no
28,services,single,high.school,no,no,no,telephone,jun,tue,290,3,nonexistent,no
32,admin.,single,university.degree,no,yes,no,cellular,jun,fri,58,2,nonexistent,no
47,admin.,married,basic.9y,no,yes,no,cellular,apr,fri,196,1,nonexistent,no
51,blue-collar,married,high.school,no,no,no,cellular,nov,fri,36,4,nonexistent,no
37,admin.,single,high.school,no,no,no,cellular,jul,mon,249,3,nonexistent,no
36,technician,married,high.school,no,no,no,telephone,jun,fri,52,4,nonexistent,no
55,management,divorced,university.degree,no,unknown,unknown,telephone,may,wed,435,2,nonexistent,no
31,technician,married,university.degree,no,no,no,cellular,sep,thu,261,1,nonexistent,no
47,admin.,married,high.school,unknown,no,no,cellular,aug,fri,61,3,nonexistent,no
34,technician,single,university.degree,no,no,no,cellular,may,fri,162,2,failure,no
38,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,241,1,nonexistent,no
44,blue-collar,divorced,basic.6y,unknown,no,yes,telephone,jul,mon,122,2,nonexistent,no
29,technician,divorced,professional.course,no,yes,yes,telephone,jun,thu,247,1,nonexistent,no
50,services,divorced,basic.9y,no,yes,no,cellular,may,thu,429,1,failure,no
35,technician,married,basic.6y,no,no,no,telephone,may,fri,107,3,nonexistent,no
29,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,thu,42,3,nonexistent,no
27,blue-collar,single,basic.6y,no,no,yes,cellular,jul,tue,153,1,nonexistent,no
43,unemployed,divorced,basic.9y,no,no,no,cellular,jul,mon,117,2,nonexistent,no
35,technician,married,professional.course,no,yes,no,telephone,jun,tue,550,5,nonexistent,no
39,services,single,university.degree,unknown,yes,no,cellular,nov,thu,550,2,nonexistent,no
26,blue-collar,single,basic.6y,no,no,yes,cellular,jul,fri,550,3,nonexistent,yes
42,admin.,married,high.school,no,unknown,unknown,cellular,may,thu,550,3,failure,yes
54,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,140,2,nonexistent,no
55,admin.,single,high.school,no,unknown,unknown,telephone,may,mon,102,5,nonexistent,no
35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,95,3,nonexistent,no
34,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,wed,171,5,nonexistent,no
28,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,107,1,nonexistent,no
55,retired,married,basic.4y,unknown,yes,yes,cellular,jul,fri,258,1,nonexistent,no
30,student,single,university.degree,unknown,yes,yes,cellular,may,wed,122,2,nonexistent,no
35,admin.,married,university.degree,no,unknown,unknown,telephone,jul,tue,78,4,nonexistent,no
33,technician,married,university.degree,no,unknown,unknown,telephone,jul,fri,203,1,nonexistent,no
33,blue-collar,single,basic.9y,no,yes,no,telephone,jul,thu,465,5,nonexistent,no
35,technician,single,university.degree,no,yes,no,cellular,aug,thu,159,1,nonexistent,no
33,admin.,married,university.degree,no,no,yes,cellular,aug,tue,72,2,nonexistent,no
36,unemployed,married,university.degree,no,no,no,cellular,aug,thu,222,1,nonexistent,yes
55,retired,divorced,university.degree,no,no,no,cellular,apr,thu,550,2,nonexistent,yes
50,services,single,high.school,no,yes,no,cellular,jul,wed,99,2,nonexistent,no
36,management,married,university.degree,no,yes,no,telephone,may,thu,68,2,nonexistent,no
36,technician,married,professional.course,no,yes,no,telephone,nov,wed,159,5,nonexistent,no
33,unemployed,married,basic.9y,no,no,no,telephone,jun,wed,550,1,nonexistent,yes
36,admin.,married,high.school,no,no,no,telephone,jun,thu,127,4,nonexistent,no
32,services,married,high.school,no,yes,no,telephone,jun,mon,36,5,nonexistent,no
33,admin.,married,university.degree,no,no,no,telephone,jun,wed,142,2,nonexistent,no
38,admin.,married,university.degree,no,no,no,telephone,nov,thu,411,4,nonexistent,yes
34,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,85,1,nonexistent,no
50,technician,married,professional.course,no,yes,no,telephone,may,fri,245,1,nonexistent,no
29,admin.,married,basic.9y,no,yes,no,telephone,nov,fri,453,1,nonexistent,yes
49,admin.,single,university.degree,no,yes,no,telephone,oct,mon,51,1,nonexistent,no
28,student,single,high.school,no,yes,no,cellular,may,wed,550,1,nonexistent,no
31,technician,married,university.degree,no,no,no,cellular,aug,wed,60,1,nonexistent,no
26,technician,single,professional.course,no,no,no,telephone,may,thu,36,2,nonexistent,no
